id	x	y	cluster	weight<Links>	weight<Total link strength>	weight<total arctic region prop>	score<total arctic region avg.year>	weight<USA arctic region prop>	score<USA arctic region avg.year>	weight<UK arctic region prop>	score<UK arctic region avg.year>	weight<Germany arctic region prop>	score<Germany arctic region avg.year>	weight<Canada arctic region prop>	score<Canada arctic region avg.year>	weight<Norway arctic region prop>	score<Norway arctic region avg.year>	weight<Russia arctic region prop>	score<Russia arctic region avg.year>	weight<France arctic region prop>	score<France arctic region avg.year>	weight<Peoples R China arctic region prop>	score<Peoples R China arctic region avg.year>	weight<Australia arctic region prop>	score<Australia arctic region avg.year>	weight<Japan arctic region prop>	score<Japan arctic region avg.year>	weight<Denmark arctic region prop>	score<Denmark arctic region avg.year>	weight<Sweden arctic region prop>	score<Sweden arctic region avg.year>	weight<Italy arctic region prop>	score<Italy arctic region avg.year>	weight<Netherlands arctic region prop>	score<Netherlands arctic region avg.year>	weight<Spain arctic region prop>	score<Spain arctic region avg.year>	weight<Finland arctic region prop>	score<Finland arctic region avg.year>	weight<Switzerland arctic region prop>	score<Switzerland arctic region avg.year>	weight<New Zealand arctic region prop>	score<New Zealand arctic region avg.year>	weight<South Korea arctic region prop>	score<South Korea arctic region avg.year>	weight<Poland arctic region prop>	score<Poland arctic region avg.year>	weight<AWI arctic region prop>	score<AWI arctic region avg.year>	weight<BAS arctic region prop>	score<BAS arctic region avg.year>	weight<NOAA arctic region prop>	score<NOAA arctic region avg.year>	weight<NIPR arctic region prop>	score<NIPR arctic region avg.year>	weight<AAD arctic region prop>	score<AAD arctic region avg.year>	weight<NPI arctic region prop>	score<NPI arctic region avg.year>	weight<KOPRI arctic region prop>	score<KOPRI arctic region avg.year>	weight<AARI arctic region prop>	score<AARI arctic region avg.year>	weight<PRIC arctic region prop>	score<PRIC arctic region avg.year>
petermann glacier	0.5011	-0.3231	13	15	87	0.0423539646745041	2015.21621621622	0.0867135562192889	2014.62962962963	0.159370019686885	2015.88235294118	0.0460702110015664	2016.4	0.0233617568041117	2014.25	0	1990	0	1990	0.0225326723749437	2017	0	1990	0.105097214923805	2017.5	0.0637551801083838	2012.5	0.0583771161704612	2016.8	0.0800800800800801	2018	0.254129606099111	2017.25	0.0756143667296786	2015.5	0	1990	0	1990	0.0533902829684997	2014	0	1990	0.222965440356745	2017.5	0	1990	0.0684306569343066	2017	0.835654596100279	2016.33333333333	0.0556328233657858	2014.5	0	1997	0	2000	0	1995	0.433839479392625	2017.5	0	1996.5	0	2003
pevek	-0.8097	-0.0389	3	5	6	0.00686821048775741	2013.5	0	1990	0	1990	0	1990	0	1990	0	1990	0.0508087052248285	2013.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
point hope	-0.4056	-0.6174	11	16	42	0.0434986664224636	2009.18421052632	0.0931367826059029	2009.51724137931	0.00937470704040499	2007	0.0276421266009398	2011	0.0175213176030838	2003.33333333333	0	1990	0.0338724701498857	2011.75	0.0225326723749437	2016	0.0310655483069276	2001	0	1990	0.0637551801083838	2012.5	0	1990	0	1990	0	1990	0	1990	0.150943396226415	2015.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0.0278164116828929	2016	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
pond inlet	-0.0223	-0.3949	1	13	23	0.0171705262193935	2011.26666666667	0.003211613193307	1992	0.00937470704040499	2019	0	1990	0.0876065880154188	2011.26666666667	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0350262697022767	2012.33333333333	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
prince charles island	-0.0654	-0.5882	1	4	5	0.00343410524387871	2005	0.003211613193307	2018	0.00937470704040499	1997	0	1990	0.00584043920102792	2018	0	1990	0.00846811753747142	2018	0.0450653447498873	2009	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
prince leopold island	0.0266	-0.6078	6	10	26	0.0286175436989892	2009.84	0.006423226386614	2018	0.01874941408081	2018	0	1990	0.146010980025698	2009.84	0.00665734638173224	2017	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
prince of wales island	-0.0452	-0.406	1	25	50	0.0881420345928868	2007.05194805195	0.179850338825192	2007.21428571429	0.028124121121215	2003	0	1990	0.122649223221586	2008.38095238095	0	1990	0.00846811753747142	2000	0.0450653447498873	2016.5	0.0310655483069276	2013	0.0525486074619023	2010	0.0318775900541919	2004	0.0116754232340922	2001	0	1990	0.190597204574333	2007.33333333333	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0.0834492350486787	2003.66666666667	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
prince patrick island	-0.2161	-0.3609	1	14	19	0.00915761398367655	2001.25	0.006423226386614	2004.5	0	1990	0.00921404220031328	2011	0.0408830744071954	1999.85714285714	0.00665734638173224	1998	0.00846811753747142	1998	0	1990	0	1990	0	1990	0	1990	0.0116754232340922	1998	0	1990	0	1990	0	1990	0	1990	0	1990	0.0533902829684997	2011	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0.040766408479413	1998	0	2006	0	1996.5	0	2003
prins karls forland	0.017	0.5577	4	15	59	0.0354857541867466	2005.70967741935	0.019269679159842	2003	0.00937470704040499	2016	0.0368561688012531	2008.75	0.00584043920102792	2008	0.139804274016377	2006.47619047619	0	1990	0.0450653447498873	2010.5	0	1990	0	1990	0	1990	0.0116754232340922	2004	0.1001001001001	2003	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0753012048192771	2015	0.0228102189781022	2005	0	1994	0	1992	0	1997	0	2000	0.244598450876478	2002.66666666667	0	2006	0	1996.5	0	2003
prudhoe bay	-0.4878	-0.3561	11	26	191	0.346844629631749	2002.49174917492	0.863923948999583	2002.46840148699	0.11249648448486	2002.08333333333	0.0737123376025062	2009.5	0.221936689639061	2001.78947368421	0.0332867319086612	1996.8	0.0423405876873571	2011.4	0	1990	0.0931966449207829	2014.66666666667	0.157645822385707	2001.66666666667	0.0956327701625757	2008.66666666667	0.0116754232340922	2003	0.04004004004004	2018	0	1990	0.0378071833648393	2016	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0228102189781022	2018	0	1994	0.333796940194715	2000.16666666667	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
pyramiden	-0.1827	0.6527	2	8	31	0.016025824471434	2012.78571428571	0.003211613193307	2011	0.00937470704040499	2018	0.00921404220031328	2014	0	1990	0.0599161174355902	2012.22222222222	0.0169362350749428	2016.5	0	1990	0	1990	0.0525486074619023	2014	0	1990	0.0116754232340922	2017	0.02002002002002	2014	0	1990	0.0378071833648393	2016	0.0754716981132076	2017	0	1990	0	1990	0	1990	0	1990	0.0753012048192771	2014	0	1994.5	0	1994	0	1992	0	1997	0	2000	0.040766408479413	2019	0	2006	0	1996.5	0	2003
qaanaaq	0.0976	-0.243	5	74	404	0.270149612518458	2006.64406779661	0.334007772103928	2005.75	0.1874941408081	2009.9	0.156638717405326	2012.11764705882	0.198574932834949	2008.91176470588	0.0399440782903934	2010.33333333333	0.0338724701498857	2011.25	0.135196034249662	2015.5	0	1990	0.157645822385707	2012.33333333333	0.51004144086707	2010.1875	0.969060128429656	2005.93975903614	0.2002002002002	2006.1	1.27064803049555	2006.95	0.0378071833648393	2014	0.226415094339623	2004.66666666667	0.0968366688185926	2007	0.0533902829684997	2014	0.427350427350427	2013	0.222965440356745	2002	0.0376506024096386	2005	0.114051094890511	2016	0	1994	0.0834492350486787	2007	1.1887072808321	2015	0	2000	0	1995	0	2006	0.131061598951507	2000	0	2003
qasigiannguit	0.5168	-0.0379	5	4	5	0.00228940349591914	2004.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0233508464681845	2004.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
qeqertaq	2.9469	-0.2839	27	1	1	0.00114470174795957	2018	0	1990	0	1990	0.00921404220031328	2018	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0116754232340922	2018	0	1990	0	1990	0	1990	0	1990	0.0322788896061975	2018	0	1990	0	1990	0	1990	0	1990	0.0228102189781022	2018	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
qeqertarsuaq	0.3625	0.0221	5	14	82	0.0343410524387871	2008.8	0.012846452773228	2007	0.0374988281616199	2010.5	0.0184280844006266	2012.5	0.0233617568041117	2009	0.026629385526929	2013	0.00846811753747142	2012	0.0225326723749437	2010	0	1990	0	1990	0.0318775900541919	2000	0.233508464681845	2008.8	0.02002002002002	2006	0.127064803049555	2011.5	0	1990	0.0754716981132076	2013	0	1990	0.0533902829684997	2009	0	1990	0	1990	0	1990	0.0228102189781022	2016	0	1994	0	1992	0	1997	0	2000	0.040766408479413	2000	0	2006	0	1996.5	0	2003
queen elizabeth islands	-0.1481	-0.3329	1	39	152	0.0698268066255337	2006.14754098361	0.041750971512991	2005.53846153846	0.028124121121215	2011.33333333333	0.0184280844006266	2012	0.28034108164934	2006.02083333333	0.0133146927634645	2014.5	0	1990	0	1990	0.0310655483069276	2018	0	1990	0	1990	0.0116754232340922	2013	0.02002002002002	1996	0	1990	0.0756143667296786	2013	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
resolute bay	-0.1466	-0.1883	1	51	179	0.26557080552662	2007.15517241379	0.22481292353149	2009.92857142857	0.178119433767695	2010.52631578947	0.128996590804386	2010.42857142857	1.045438616984	2007.03351955307	0.0932028493442514	2009.57142857143	0.0592768227622999	2003.71428571429	0.202794051374493	2007.88888888889	0.12426219322771	2014.25	0.105097214923805	2012.5	0.796939751354798	2006.28	0.0583771161704612	2010.4	0.12012012012012	2015	0.254129606099111	2007	0.0378071833648393	1995	0	1990	0.0968366688185926	2007	0.0533902829684997	2016	0	1990	0.222965440356745	2011	0	1990	0.182481751824818	2010.875	0.139275766016713	2003	0.0834492350486787	2007	0.445765230312036	1997	1.04166666666667	2008	0.163065633917652	2009.25	0.216919739696312	2019	0	1996.5	0	2003
resolution island	0.017	-0.6177	6	8	19	0.0148811227234744	2002.92307692308	0.003211613193307	2012	0	1990	0	1990	0.0759257096133629	2002.92307692308	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
richards island	-0.1758	-0.3608	1	6	29	0.0251834384551105	2003.27272727273	0.006423226386614	2002.5	0.01874941408081	2003	0.00921404220031328	2014	0.116808784020558	2002.7	0	1990	0	1990	0	1990	0	1990	0.0525486074619023	2009	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0228102189781022	2014	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
rupert bay	0.1104	-1.4573	6	1	1	0.00572350873979785	2001.6	0	1990	0	1990	0	1990	0.0233617568041117	2002.5	0	1990	0	1990	0	1990	0	1990	0.0525486074619023	1998	0.0318775900541919	1998	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
rupert river	0.1099	-1.4563	6	2	2	0.00801291223571699	2014.42857142857	0.003211613193307	2011	0.00937470704040499	2013	0	1990	0.0350426352061675	2014.66666666667	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
russell glacier	1.7374	-0.0464	22	3	54	0.0400645611785849	2012.42857142857	0.038539358319684	2014.16666666667	0.24374238305053	2011.19230769231	0.00921404220031328	2012	0.0116808784020558	2013.5	0.026629385526929	2014.75	0	1990	0	1990	0	1990	0	1990	0	1990	0.0934033858727379	2014.125	0.04004004004004	2013.5	0	1990	0.0756143667296786	2014	0	1990	0	1990	0	1990	0.213675213675214	2016	0.111482720178372	2019	0	1990	0.0228102189781022	2012	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
russian continental shelf	-0.4277	-0.1606	9	6	6	0.00572350873979785	2009.2	0	1990	0	1990	0	1990	0.00584043920102792	1994	0.00665734638173224	2013	0.0169362350749428	2012.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.111482720178372	2014	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
sachs harbour	-0.1305	-0.4105	1	18	36	0.0148811227234744	2008.07692307692	0.003211613193307	2017	0.00937470704040499	2017	0	1990	0.070085270412335	2007.33333333333	0.00665734638173224	2019	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.213675213675214	2004	0	1990	0	1990	0	1994.5	0.139275766016713	2017	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
sakha republic	-0.1927	-0.2712	20	16	28	0.024038736707151	2013.33333333333	0.019269679159842	2012.66666666667	0.028124121121215	2010.33333333333	0	1990	0.0175213176030838	2011	0.00665734638173224	2007	0.127021763062071	2015.06666666667	0.0450653447498873	2015.5	0	1990	0	1990	0.0318775900541919	2015	0.0233508464681845	2015.5	0	1990	0.0635324015247776	2009	0	1990	0.0754716981132076	2015	0.0645577792123951	2015.5	0.0533902829684997	2015	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
sapmi	-0.3995	0.4856	2	6	10	0.0572350873979785	2014.86	0.003211613193307	2013	0.00937470704040499	2013	0.00921404220031328	2012	0.00584043920102792	2010	0.0732308101990547	2014.27272727273	0	1990	0.0225326723749437	2019	0	1990	0	1990	0	1990	0.0350262697022767	2017.33333333333	0.4004004004004	2015.4	0	1990	0	1990	0.0754716981132076	2009	0.290510006455778	2018.11111111111	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
saqqaq	0.3148	-0.2257	5	11	27	0.024038736707151	2010.14285714286	0.025692905546456	2013.875	0.0749976563232399	2010.875	0.0184280844006266	2014.5	0.0116808784020558	2008	0.0133146927634645	2013.5	0.0254043526124143	2013.33333333333	0.0225326723749437	2015	0.0310655483069276	2013	0.0525486074619023	2016	0	1990	0.140105078809107	2010.25	0.04004004004004	2012	0.127064803049555	2013	0	1990	0.0754716981132076	2017	0	1990	0	1990	0.213675213675214	2014	0	1990	0.0753012048192771	2013.5	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
scoresby sound	0.1987	-0.142	5	12	29	0.0183152279673531	2011	0.016058065966535	2013.4	0	1990	0	1990	0.0350426352061675	2011.16666666667	0.0133146927634645	2010	0	1990	0.0225326723749437	2010	0	1990	0.0525486074619023	2018	0	1990	0.140105078809107	2011.33333333333	0.04004004004004	2014	0	1990	0	1990	0	1990	0	1990	0.0533902829684997	2005	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
sermilik	0.8593	-0.2512	10	10	95	0.0560903856500189	2012.77551020408	0.102771622185824	2013.46875	0.0749976563232399	2013.375	0.0552842532018797	2012.83333333333	0.0116808784020558	2012	0.0399440782903934	2014.33333333333	0	1990	0.0901306894997747	2015.75	0	1990	0.157645822385707	2014.33333333333	0	1990	0.291885580852306	2011.68	0.0600600600600601	2017	0.190597204574333	2014	0.0378071833648393	2018	0	1990	0	1990	0.106780565936999	2015.5	0.213675213675214	2013	0	1990	0	1990	0.0456204379562044	2015	0	1994	0.0278164116828929	2016	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
severnaya zemlya	-0.6539	0.2282	3	51	316	0.200322805892925	2008.17714285714	0.102771622185824	2008.75	0.31874003937377	2007.29411764706	0.257993181608772	2006.03571428571	0.0350426352061675	2008.33333333333	0.133146927634645	2012.05	0.872216106359556	2008.58252427184	0.270392068499324	2007.25	0.0621310966138552	2018	0.262743037309511	2008.6	0.0637551801083838	2015.5	0.0934033858727379	2011	0.500500500500501	2007.04	0.0635324015247776	2016	0.302457466918715	2008	0.226415094339623	2015.33333333333	0.12911555842479	2008	0.320341697810998	2010.83333333333	0	1990	0	1990	0	1990	0.456204379562044	2007.15	0	1994	0.0278164116828929	2007	0.148588410104012	2013	0	2000	0.163065633917652	2011.5	0	2006	2.62123197903014	2006.3	0	2003
severny island	-0.6783	0.3461	3	5	7	0.00343410524387871	2017.66666666667	0	1990	0	1990	0	1990	0	1990	0	1990	0.0254043526124143	2017.66666666667	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
seward peninsula	-0.2583	-0.5738	8	28	140	0.161402946462299	2007.15602836879	0.407874875549989	2007.40157480315	0.0468735352020249	2009	0.0644982954021929	2011.57142857143	0.0759257096133629	2009.53846153846	0.0133146927634645	2000.5	0.160894233211957	2009.63157894737	0.067598017124831	2008.33333333333	0.0310655483069276	2019	0.262743037309511	2004	0.127510360216768	2015.75	0	1990	0	1990	0	1990	0.0378071833648393	2019	0.0754716981132076	2001	0	1990	0.213561131873999	2001.75	0.213675213675214	2015	0.222965440356745	2015	0	1990	0.114051094890511	2015.4	0	1994	0	1992	0	1997	0	2000	0	1995	0.433839479392625	2015	0	1996.5	0	2003
shelikof strait	-0.0924	-0.9171	8	4	67	0.0835632276010485	2000.94520547945	0.228024536724797	2000.7323943662	0	1990	0	1990	0.00584043920102792	2000	0.0199720391451967	2009.66666666667	0	1990	0	1990	0	1990	0	1990	0.0318775900541919	1992	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.111482720178372	1996	0	1990	0	1994.5	0	1994	1.64116828929068	2000.74576271186	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
siberia	-0.6489	-0.0124	3	135	3797	2.89495072058975	2010.04310003954	2.77804541221055	2009.47514450867	2.10930908409112	2011.81333333333	4.77287385976228	2010.07722007722	1.2965775026282	2009.02702702703	1.28486785167432	2011.56994818653	9.48429164196799	2010.76964285714	2.99684542586751	2012.14285714286	6.21310966138552	2014.635	1.68155543878087	2013	3.79343321644884	2011.61344537815	1.02743724460012	2011.98863636364	5.28528528528529	2011.30681818182	2.47776365946633	2009.79487179487	3.21361058601134	2010.90588235294	1.73584905660377	2012.60869565217	3.09877340219496	2010.14583333333	3.73731980779498	2012.58571428571	1.06837606837607	2015.6	6.91192865105909	2013.09677419355	0.79066265060241	2015.09523809524	6.70620437956204	2010.02721088435	1.1142061281337	2009.375	1.83588317107093	2010.56060606061	2.22882615156018	2015.6	0	2000	0.733795352629433	2009.44444444444	3.25379609544469	2015.8	10.0917431192661	2010.66233766234	1.79372197309417	2012.75
siberian shelf	-0.8214	-0.0624	3	36	303	0.104167859064321	2009.49450549451	0.138099367312201	2008.79069767442	0.103121777444455	2013.63636363636	0.267207223809085	2009.48275862069	0.070085270412335	2010.75	0.0466014246721257	2012.28571428571	0.4149377593361	2010.69387755102	0.0450653447498873	2017.5	0.0621310966138552	2010	0	1990	0	1990	0.0467016929363689	2015.75	0.46046046046046	2012	0.254129606099111	2017.5	0.151228733459357	2013	0.0754716981132076	2011	0.0968366688185926	2014.66666666667	0.0533902829684997	2016	0	1990	0.111482720178372	2013	0.0753012048192771	2018	0.433394160583942	2009.63157894737	0.139275766016713	2010	0.0556328233657858	2014	0	1997	0	2000	0.0815328169588259	2005	0.216919739696312	2013	1.96592398427261	2007.8	0	2003
sisimiut	0.5209	0.0366	5	16	120	0.0812738241051294	2008.76056338028	0.03211613193307	2011.2	0.16874472672729	2011.22222222222	0.0368561688012531	2010	0.0525639528092513	2010.44444444444	0.0399440782903934	2010.5	0	1990	0.0225326723749437	2001	0.0931966449207829	2014	0.0525486074619023	1998	0	1990	0.560420315236427	2008.25	0.04004004004004	2002	0	1990	0.0756143667296786	2002	0	1990	0	1990	0	1990	0	1990	0	1990	0.0376506024096386	2010	0	1994.5	0	1994	0.0278164116828929	2017	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
snaefellsjokull	1.2746	0.6563	7	3	4	0.0183152279673531	2009.9375	0.00963483957992099	2014.33333333333	0.0562482422424299	2004.83333333333	0.0184280844006266	2011	0	1990	0.0133146927634645	2016	0	1990	0.0225326723749437	2007	0	1990	0	1990	0	1990	0.0233508464681845	2013.5	0.02002002002002	2009	0	1990	0.0378071833648393	2016	0	1990	0	1990	0.160170848905499	2015	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
sodankyla	-0.3331	0.4263	2	32	127	0.361725752355224	2008.82911392405	0.138099367312201	2010.79069767442	0.637480078747539	2010.5	0.515986363217544	2008.51785714286	0.0642448312113071	2014.27272727273	0.139804274016377	2007.85714285714	0.465746464560928	2010.43636363636	0.608382154123479	2007.66666666667	0.12426219322771	2016.5	0.210194429847609	2015.25	0.15938795027096	2007.2	0.151780502043199	2006.46153846154	0.42042042042042	2010.52380952381	1.33418043202033	2005.47619047619	0.831758034026465	2014.36363636364	1.05660377358491	2013.5	7.58553905745642	2009.08510638298	1.38814735718099	2010.84615384615	5.34188034188034	2010.84	0.222965440356745	2011.5	0.0376506024096386	1991	0.296532846715328	2007.53846153846	3.48189415041783	2010.68	0.139082058414465	2011.2	0.445765230312036	2010	0	2000	0.0815328169588259	2007	0	2006	1.17955439056356	2012.77777777778	0.448430493273543	2012
solovetsky islands	-0.5826	0.638	14	5	10	0.0103023157316361	2011	0.003211613193307	2014	0.00937470704040499	2011	0	1990	0	1990	0.00665734638173224	2019	0.0677449402997714	2010.875	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.0376506024096386	2012	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
somerset island	0.0024	-0.3802	1	33	95	0.0732609118694124	2005.171875	0.044962584706298	2006.71428571429	0.0843723633636449	2003.55555555556	0.0368561688012531	2010.25	0.30954327765448	2005.52830188679	0.00665734638173224	2008	0.00846811753747142	2000	0.0225326723749437	2017	0.0621310966138552	2014	0.0525486074619023	1995	0	1990	0.0934033858727379	2004.5	0.02002002002002	2001	0	1990	0	1990	0.150943396226415	2010.5	0	1990	0	1990	0.213675213675214	2004	0	1990	0	1990	0	1994.5	0.139275766016713	1994	0.0556328233657858	2006	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
southampton island	0.0302	-0.5975	6	22	82	0.0538009821540998	2005.23404255319	0.038539358319684	2009.33333333333	0.00937470704040499	2013	0.00921404220031328	2010	0.256979324845228	2005.36363636364	0.00665734638173224	2010	0	1990	0	1990	0	1990	0.0525486074619023	1998	0	1990	0.0116754232340922	2006	0	1990	0	1990	0	1990	0	1990	0	1990	0.160170848905499	2009	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
spitsbergen	0.0329	0.7516	4	131	3235	2.71981135315194	2008.18434343434	1.03735106143816	2006.86687306502	3.59051279647511	2007.30809399478	4.18317515894223	2007.30837004405	0.56068216329868	2009.75	5.70534584914453	2008.51458576429	1.91379456346854	2008.59292035398	2.8391167192429	2007.3253968254	1.18049083566325	2012.39473684211	2.89017341040462	2008.87272727273	1.65763468281798	2006.96153846154	0.793928779918272	2010.30882352941	2.66266266266266	2008.60902255639	3.6848792884371	2010.51724137931	3.70510396975425	2007.74489795918	3.24528301886792	2011.72093023256	1.38799225306649	2005.58139534884	2.40256273358249	2007.86666666667	1.28205128205128	2011.5	1.56075808249721	2013.14285714286	23.4939759036145	2012.625	5.29197080291971	2007.28017241379	4.73537604456825	2003.73529411765	0.361613351877608	2006.38461538462	2.67459138187221	2009.33333333333	1.04166666666667	2006	7.58255197717081	2007.63440860215	1.7353579175705	2012.375	2.75229357798165	2012.28571428571	2.24215246636771	2015
st lawrence island	-0.3461	-0.9371	8	4	8	0.0103023157316361	2001.11111111111	0.028904518739763	2001.11111111111	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
st matthew island	-0.3369	-0.849	8	2	2	0.00114470174795957	2016	0.003211613193307	2016	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0.0278164116828929	2016	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
stolbovoy island	-0.8988	0.0864	3	3	4	0.00228940349591914	2012.5	0.003211613193307	2014	0	1990	0	1990	0	1990	0	1990	0.0169362350749428	2012.5	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
storbreen	0.1756	1.3345	4	5	6	0.0263281402030701	2005.4347826087	0.012846452773228	2004.25	0.0937470704040499	2004.7	0	1990	0.00584043920102792	1996	0.0466014246721257	2006.85714285714	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0	1990	0.113421550094518	2008.66666666667	0	1990	0	1990	0	1990	0	1990	0	1990	0.0376506024096386	2017	0	1994.5	0	1994	0	1992	0	1997	0	2000	0	1995	0	2006	0	1996.5	0	2003
store glacier	0.6787	-0.1725	5	3	25	0.0171705262193935	2017.13333333333	0.012846452773228	2015.75	0.121871191525265	2017.38461538462	0.0276421266009398	2018	0.00584043920102792	2014	0.0466014246721257	2017.71428571429	0	1990	0.0450653447498873	2016	0	1990	0	1990	0.0318775900541919	2018	0.0467016929363689	2016.25	0	1990	0	1990	0	1990	0	1990	0.0645577792123951	2018.5	0	1990	0	1990	0	1990	0	1990	0.0684306569343066	2018	0.696378830083566	2018.2	0	1992	0	1997	0	2000	0.040766408479413	2018	0	2006	0	1996.5	0	2003
